"ID" "Gene"
"A_06_P6090" "YNL318C"
"A_06_P5157" "YLR340W"
"A_06_P5946" "YNL174W"
"A_06_P2781" "YER148W"
"A_06_P4321" "YJR078W"
"A_06_P2593" "YEL052W"
"A_06_P4352" "YJR109C"
"A_06_P5101" "YLR286C"
"A_06_P6085" "YNL313C"
"A_06_P6912" "YPL153C"
"A_06_P5402" "YML109W"
"A_06_P3260" "YGR040W"
"A_06_P2014" "YDR029W"
"A_06_P2342" "YDR351W"
"A_06_P3559" "YHL041W"
"A_06_P6496" "YOR134W"
"A_06_P2176" "YDR187C"
"A_06_P5815" "YNL044W"
"A_06_P2823" "YER190W"
"A_06_P3310" "YGR090W"
"A_06_P4280" "YJR037W"
"A_06_P3794" "YHR215W"
"A_06_P2849" "YFL023W"
"A_06_P3697" "YHR122W"
"A_06_P4733" "YKR095W"
"A_06_P2248" "YDR259C"
"A_06_P4338" "YJR095W"
"A_06_P6742" "YOR378W"
"A_06_P5209" "YLR390W-A"
"A_06_P7055" "YPR010C"
"A_06_P5275" "YLR456W"
"A_06_P1797" "YDL068W"
"A_06_P6730" "YOR366W"
"A_06_P3340" "YGR120C"
"A_06_P4118" "YJL096W"
"A_06_P5453" "YMR025W"
"A_06_P5454" "YMR026C"
"A_06_P5505" "YMR077C"
"A_06_P2438" "YDR445C"
"A_06_P4822" "YLR010C"
"A_06_P3546" "YHL028W"
"A_06_P3925" "YIL126W"
"A_06_P6061" "YNL289W"
"A_06_P1710" "YCR090C"
"A_06_P2638" "YER015W"
"A_06_P4346" "YJR103W"
"A_06_P5005" "YLR191W"
"A_06_P3203" "YGL247W"
"A_06_P1063" "YAL039C"
"A_06_P3211" "YGL255W"
"A_06_P3200" "YGL244W"
"A_06_P2707" "YER076C"
"A_06_P5619" "YMR182C"
"A_06_P4058" "YJL037W"
"A_06_P6456" "YOR094W"
"A_06_P5763" "YMR318C"
"A_06_P5066" "YLR252W"
"A_06_P6257" "YOL065C"
"A_06_P5375" "YML085C"
"A_06_P2560" "YEL020C"
"A_06_P1546" "YBR292C"
"A_06_P4111" "YJL089W"
"A_06_P4764" "YLL019C"
"A_06_P6160" "YNR047W"
"A_06_P2357" "YDR365C"
"A_06_P6468" "YOR106W"
"A_06_P5800" "YNL029C"
"A_06_P4429" "YKL021C"
"A_06_P6736" "YOR372C"
"A_06_P5925" "YNL154C"
"A_06_P3131" "YGL176C"
"A_06_P1460" "A_06_P1460"
"A_06_P4578" "YKL165C-A"
"A_06_P2508" "YDR515W"
"A_06_P4101" "YJL079C"
"A_06_P4992" "YLR178C"
"A_06_P3795" "YHR216W"
"A_06_P5755" "YMR312W"
"A_06_P3739" "YHR161C"
"A_06_P4872" "YLR060W"
"A_06_P4023" "YJL002C"
"A_06_P1306" "YBR058C-A"
"A_06_P2039" "YDR052C"
"A_06_P4250" "YJR004C"
"A_06_P4074" "YJL053W"
"A_06_P2607" "YEL065W"
"A_06_P2150" "YDR162C"
"A_06_P4920" "YLR107W"
"A_06_P5813" "YNL042W"
"A_06_P2277" "YDR288W"
"A_06_P2108" "YDR120C"
"A_06_P3647" "YHR073W"
"A_06_P6952" "YPL192C"
"A_06_P4448" "YKL039W"
"A_06_P4079" "YJL058C"
"A_06_P4705" "YKR067W"
"A_06_P5182" "YLR364W"
"A_06_P3783" "YHR205W"
"A_06_P1590" "YCL038C"
"A_06_P6891" "YPL132W"
"A_06_P5310" "YML020W"
"A_06_P4315" "YJR072C"
"A_06_P2440" "YDR447C"
"A_06_P1807" "YDL078C"
"A_06_P5882" "YNL111C"
"A_06_P3586" "YHR016C"
"A_06_P4557" "YKL145W"
"A_06_P3387" "YGR166W"
"A_06_P2729" "YER096W"
"A_06_P3900" "YIL101C"
"A_06_P6822" "YPL063W"
"A_06_P2752" "YER119C-A"
"A_06_P3028" "YGL073W"
"A_06_P4345" "YJR102C"
"A_06_P6792" "YPL033C"
"A_06_P2681" "YER053C-A"
"A_06_P4384" "YJR140C"
"A_06_P6084" "YNL312W"
"A_06_P3328" "YGR108W"
"A_06_P4411" "YKL005C"
"A_06_P6134" "YNR023W"
"A_06_P3460" "YGR239C"
"A_06_P4543" "YKL131W"
"A_06_P2098" "YDR110W"
"A_06_P2688" "YER059W"
"A_06_P5091" "YLR276C"
"A_06_P3517" "YGR295C"
"A_06_P5090" "YLR275W"
"A_06_P3730" "YHR152W"
"A_06_P6544" "YOR182C"
"A_06_P2020" "YDR034C-A"
"A_06_P1697" "YCR076C"
"A_06_P5927" "YNL156C"
"A_06_P1939" "YDL204W"
"A_06_P2847" "YFL021W"
"A_06_P4941" "YLR128W"
"A_06_P3919" "YIL120W"
"A_06_P4453" "NM_001270755"
"A_06_P6972" "YPL212C"
"A_06_P3069" "YGL114W"
"A_06_P1718" "YCR097W-A"
"A_06_P2223" "YDR234W"
"A_06_P2992" "YGL037C"
"A_06_P4339" "YJR096W"
"A_06_P3741" "YHR163W"
"A_06_P2163" "YDR175C"
"A_06_P3870" "YIL070C"
"A_06_P1755" "YDL027C"
"A_06_P4545" "YKL133C"
"A_06_P1877" "YDL144C"
"A_06_P4863" "YLR051C"
"A_06_P4754" "YLL010C"
"A_06_P3103" "YGL148W"
"A_06_P3102" "YGL147C"
"A_06_P6485" "YOR123C"
"A_06_P2129" "YDR141C"
"A_06_P1858" "YDL127W"
"A_06_P2786" "YER153C"
"A_06_P4437" "YKL029C"
"A_06_P6255" "YOL063C"
"A_06_P3916" "YIL117C"
"A_06_P3989" "YIR013C"
"A_06_P4940" "YLR127C"
"A_06_P6697" "YOR333C"
"A_06_P1455" "YBR202W"
"A_06_P3728" "YHR150W"
"A_06_P4603" "YKL190W"
"A_06_P4672" "YKR035C"
"A_06_P1070" "YAL044W-A"
"A_06_P2363" "YDR371W"
"A_06_P1065" "YAL041W"
"A_06_P2343" "YDR352W"
"A_06_P3705" "YHR130C"
"A_06_P5338" "YML051W"
"A_06_P2276" "YDR287W"
"A_06_P5082" "YLR267W"
"A_06_P5250" "YLR432W"
"A_06_P5794" "YNL023C"
"A_06_P4887" "YLR075W"
"A_06_P5056" "YLR242C"
"A_06_P7086" "YPR040W"
"A_06_P1830" "YDL100C"
"A_06_P2780" "YER147C"
"A_06_P6505" "YOR143C"
"A_06_P5165" "YLR348C"
"A_06_P1742" "YDL014W"
"A_06_P6226" "YOL035C"
"A_06_P3874" "YIL074C"
"A_06_P5662" "YMR223W"
"A_06_P6221" "YOL030W"
"A_06_P5223" "YLR405W"
"A_06_P2122" "TC20147"
"A_06_P2395" "YDR402C"
"A_06_P6415" "YOR053W"
"A_06_P1843" "YDL113C"
"A_06_P6773" "YPL014W"
"A_06_P4896" "YLR084C"
"A_06_P6907" "YPL148C"
"A_06_P1997" "YDR012W"
"A_06_P6421" "YOR059C"
"A_06_P6427" "YOR065W"
"A_06_P1665" "YCR039C"
"A_06_P1189" "YBL059C-A"
"A_06_P2728" "YER095W"
"A_06_P4017" "YIR040C"
"A_06_P6914" "YPL155C"
"A_06_P3109" "YGL154C"
"A_06_P1162" "YBL032W"
"A_06_P3917" "YIL118W"
"A_06_P4749" "YLL005C"
"A_06_P2690" "YER060W-A"
"A_06_P5528" "YMR099C"
"A_06_P1966" "YDL231C"
"A_06_P1301" "YBR054W"
"A_06_P5403" "YML110C"
"A_06_P1908" "YDL174C"
"A_06_P6777" "YPL018W"
"A_06_P7241" "YPR193C"
"A_06_P2666" "YER041W"
"A_06_P1317" "YBR069C"
"A_06_P1743" "YDL015C"
"A_06_P1344" "YBR093C"
"A_06_P1413" "YBR161W"
"A_06_P2423" "YDR430C"
"A_06_P1961" "YDL226C"
"A_06_P5596" "YMR161W"
"A_06_P6032" "YNL260C"
"A_06_P2937" "YFR039C"
"A_06_P1954" "YDL219W"
"A_06_P5502" "YMR075C-A"
"A_06_P1741" "YDL013W"
"A_06_P4553" "YKL141W"
"A_06_P2927" "YFR031C"
"A_06_P2758" "YER125W"
"A_06_P1062" "YAL038W"
"A_06_P5893" "YNL122C"
"A_06_P5239" "YLR421C"
"A_06_P3275" "YGR055W"
"A_06_P4618" "YKL206C"
"A_06_P1982" "YDL246C"
"A_06_P3733" "YHR155W"
"A_06_P5514" "YMR086C-A"
"A_06_P3382" "YGR161C"
"A_06_P6892" "YPL133C"
"A_06_P1759" "YDL031W"
"A_06_P5934" "YNL162W-A"
"A_06_P6799" "YPL040C"
"A_06_P3894" "YIL095W"
"A_06_P1740" "YDL012C"
"A_06_P1999" "YDR014W"
"A_06_P4855" "YLR043C"
"A_06_P4697" "YKR059W"
"A_06_P4181" "TC19329"
"A_06_P5913" "YNL142W"
"A_06_P2980" "YGL025C"
"A_06_P2739" "YER106W"
"A_06_P5011" "YLR197W"
"A_06_P5282" "YLR463C"
"A_06_P3174" "YGL219C"
"A_06_P7014" "YPL253C"
"A_06_P3055" "YGL100W"
"A_06_P4566" "YKL154W"
"A_06_P1679" "YCR053W"
"A_06_P3556" "YHL038C"
"A_06_P5435" "YMR008C"
"A_06_P6552" "YOR190W"
"A_06_P2381" "YDR388W"
"A_06_P4577" "YKL165C"
"A_06_P1894" "YDL160C"
"A_06_P3060" "YGL105W"
"A_06_P6139" "YNR028W"
"A_06_P4360" "YJR117W"
"A_06_P1447" "YBR194W"
"A_06_P4178" "YJL156W-A"
"A_06_P6944" "YPL184C"
"A_06_P2647" "YER023W"
"A_06_P1058" "YAL034C-B"
"A_06_P5696" "YMR257C"
"A_06_P1729" "YDL001W"
"A_06_P2464" "YDR471W"
"A_06_P3039" "YGL084C"
"A_06_P3321" "YGR101W"
"A_06_P2497" "YDR504C"
"A_06_P7200" "YPR152C"
"A_06_P2922" "YFR026C"
"A_06_P5810" "YNL039W"
"A_06_P6803" "YPL044C"
"A_06_P6212" "YOL021C"
"A_06_P3169" "YGL214W"
"A_06_P3594" "YHR023W"
"A_06_P1563" "YCL007C"
"A_06_P1305" "YBR058C"
"A_06_P2128" "YDR140W"
"A_06_P2856" "YFL030W"
"A_06_P6789" "YPL030W"
"A_06_P2861" "YFL034C-B"
"A_06_P6314" "YOL121C"
"A_06_P3052" "YGL097W"
"A_06_P3674" "YHR099W"
"A_06_P6993" "YPL233W"
"A_06_P2573" "YEL032W"
"A_06_P3359" "YGR138C"
"A_06_P7163" "YPR116W"
"A_06_P1569" "YCL016C"
"A_06_P6176" "YNR063W"
"A_06_P2505" "YDR512C"
"A_06_P4620" "YKL208W"
"A_06_P5542" "YMR113W"
"A_06_P5366" "YML077W"
"A_06_P5451" "YMR023C"
"A_06_P6096" "YNL324W"
"A_06_P5385" "YML095C"
"A_06_P6036" "YNL264C"
"A_06_P7009" "YPL249C"
"A_06_P4529" "YKL117W"
"A_06_P7065" "YPR019W"
"A_06_P2178" "YDR189W"
"A_06_P3143" "YGL188C"
"A_06_P1811" "YDL082W"
"A_06_P3823" "YIL023C"
"A_06_P6603" "YOR242C"
"A_06_P6063" "YNL291C"
"A_06_P5048" "YLR234W"
"A_06_P2618" "YEL076C"
"A_06_P7165" "YPR118W"
"A_06_P4087" "YJL065C"
"A_06_P4632" "YKL220C"
"A_06_P5555" "YMR124W"
"A_06_P5488" "YMR061W"
"A_06_P4098" "YJL076W"
"A_06_P1110" "YAR030C"
"A_06_P4715" "YKR077W"
"A_06_P4907" "YLR095C"
"A_06_P4085" "YJL063C"
"A_06_P4643" "YKR006C"
"A_06_P3331" "YGR111W"
"A_06_P6383" "YOR021C"
"A_06_P2960" "YGL005C"
"A_06_P3071" "YGL116W"
"A_06_P6058" "YNL286W"
"A_06_P3032" "YGL077C"
"A_06_P4725" "YKR087C"
"A_06_P1525" "YBR271W"
"A_06_P6617" "YOR256C"
"A_06_P1203" "YBL071W-A"
"A_06_P1141" "YBL012C"
"A_06_P5595" "YMR160W"
"A_06_P5202" "YLR384C"
"A_06_P2851" "YFL025C"
"A_06_P2367" "YDR375C"
"A_06_P7013" "YPL252C"
"A_06_P3366" "YGR145W"
"A_06_P2412" "YDR419W"
"A_06_P5443" "YMR015C"
"A_06_P5638" "YMR199W"
"A_06_P5756" "YMR313C"
"A_06_P2782" "YER149C"
"A_06_P5374" "YML084W"
"A_06_P1055" "YAL033W"
"A_06_P4144" "YJL124C"
"A_06_P3945" "YIL146C"
"A_06_P5392" "YML099W-A"
"A_06_P4456" "YKL047W"
"A_06_P2366" "YDR374C"
"A_06_P5730" "YMR290W-A"
"A_06_P3252" "YGR032W"
"A_06_P5482" "YMR055C"
"A_06_P6996" "YPL236C"
"A_06_P5264" "YLR445W"
"A_06_P3731" "YHR153C"
"A_06_P1952" "YDL217C"
"A_06_P4146" "YJL126W"
"A_06_P1024" "YAL001C"
"A_06_P2432" "YDR439W"
"A_06_P2709" "YER078C"
"A_06_P6382" "YOR020C"
"A_06_P1785" "YDL056W"
"A_06_P1770" "YDL042C"
"A_06_P2802" "YER170W"
"A_06_P3241" "YGR021W"
"A_06_P1760" "YDL032W"
"A_06_P5880" "YNL109W"
"A_06_P2791" "YER158C"
"A_06_P5110" "YLR294C"
"A_06_P6492" "YOR130C"
"A_06_P5359" "YML070W"
"A_06_P3283" "YGR063C"
"A_06_P4347" "YJR104C"
"A_06_P1478" "YBR225W"
"A_06_P7145" "YPR098C"
"A_06_P5325" "YML034C-A"
"A_06_P4865" "YLR053C"
"A_06_P2554" "YEL015W"
"A_06_P6243" "YOL052C"
"A_06_P3411" "YGR190C"
"A_06_P4042" "YJL020C"
"A_06_P4698" "YKR060W"
"A_06_P4621" "YKL209C"
"A_06_P6847" "YPL088W"
"A_06_P6232" "YOL041C"
"A_06_P2583" "YEL042W"
"A_06_P5631" "YMR193W"
"A_06_P2411" "YDR418W"
"A_06_P6858" "YPL099C"
"A_06_P6554" "YOR192C"
"A_06_P1916" "YDL182W"
"A_06_P2540" "YEL001C"
"A_06_P4014" "YIR037W"
"A_06_P2665" "YER040W"
"A_06_P3299" "YGR079W"
"A_06_P4869" "YLR057W"
"A_06_P1154" "YBL025W"
"A_06_P4261" "YJR014W"
"A_06_P1848" "YDL117W"
"A_06_P2344" "YDR353W"
"A_06_P6533" "YOR171C"
"A_06_P5680" "YMR241W"
"A_06_P1499" "YBR245C"
"A_06_P6436" "YOR074C"
"A_06_P4816" "YLR004C"
"A_06_P4934" "YLR121C"
"A_06_P7058" "YPR013C"
"A_06_P4032" "YJL011C"
"A_06_P1318" "YBR070C"
"A_06_P2000" "YDR015C"
"A_06_P4444" "YKL035W"
"A_06_P6216" "YOL025W"
"A_06_P5426" "YML132W"
"A_06_P2356" "YDR364C"
"A_06_P1630" "YCR009C"
"A_06_P4752" "YLL008W"
"A_06_P4370" "YJR127C"
"A_06_P2203" "YDR214W"
"A_06_P1806" "YDL077C"
"A_06_P4857" "YLR045C"
"A_06_P3163" "YGL208W"
"A_06_P3877" "YIL077C"
"A_06_P3110" "YGL155W"
"A_06_P7240" "YPR192W"
"A_06_P4795" "YLL050C"
"A_06_P5364" "YML075C"
"A_06_P2170" "YDR181C"
"A_06_P1911" "YDL177C"
"A_06_P4045" "YJL024C"
"A_06_P2458" "YDR465C"
"A_06_P1196" "YBL065W"
"A_06_P3388" "YGR167W"
"A_06_P4893" "YLR081W"
"A_06_P3650" "YHR076W"
"A_06_P5554" "YMR123W"
"A_06_P4166" "YJL145W"
"A_06_P2130" "YDR142C"
"A_06_P4592" "YKL179C"
"A_06_P4160" "YJL139C"
"A_06_P6951" "YPL191C"
"A_06_P4037" "A_06_P4037"
"A_06_P1035" "YAL013W"
"A_06_P6317" "YOL124C"
"A_06_P7189" "YPR141C"
"A_06_P5722" "YMR283C"
"A_06_P6163" "YNR050C"
"A_06_P3244" "YGR024C"
"A_06_P6291" "YOL098C"
"A_06_P4563" "YKL151C"
"A_06_P3700" "YHR125W"
"A_06_P4034" "YJL012C"
"A_06_P6727" "YOR363C"
"A_06_P3173" "YGL218W"
"A_06_P5276" "YLR457C"
"A_06_P1282" "YBR035C"
"A_06_P1692" "YCR071C"
"A_06_P1513" "YBR259W"
"A_06_P3277" "YGR057C"
"A_06_P6164" "YNR051C"
"A_06_P3242" "YGR022C"
"A_06_P4670" "YKR033C"
"A_06_P5565" "YMR134W"
"A_06_P2325" "YDR334W"
"A_06_P6768" "YPL009C"
"A_06_P1765" "YDL037C"
"A_06_P1456" "YBR203W"
"A_06_P2549" "YEL010W"
"A_06_P3518" "YGR296W"
"A_06_P3265" "YGR045C"
"A_06_P4751" "YLL007C"
"A_06_P2510" "YDR517W"
"A_06_P2031" "YDR044W"
"A_06_P6966" "YPL206C"
"A_06_P5576" "YMR144W"
"A_06_P5498" "YMR071C"
"A_06_P5697" "YMR258C"
"A_06_P3983" "YIR007W"
"A_06_P6526" "YOR164C"
"A_06_P1199" "YBL068W"
"A_06_P2760" "YER127W"
"A_06_P7047" "YPR002W"
"A_06_P2483" "YDR490C"
"A_06_P1703" "YCR084C"
"A_06_P2548" "YEL009C"
"A_06_P2309" "YDR320C"
"A_06_P5018" "YLR204W"
"A_06_P3679" "YHR104W"
